Loan ID,CIF Number,Credit Score,Job,Annual Income,Purpose,Home Ownership,Loan Amount,Loan Date,Due Date,Loan Term,Monthly Debt,Years of Credit History,Interest Rate,Total Paid,Months since last delinquency
224,9749,346,Product Manager,259596000,Real Estate,Rent,975400309,2022-12-06,2027-02-06,50,19508006,10,6.5,443326408,1
225,1980,636,System Engineer,779112000,Home,Rent,953873132,2024-02-08,2026-08-08,30,31795771,6,7,114008174,5
226,7103,759,Blockchain Engineer,426180000,Business,Other,977025421,2022-07-09,2026-05-09,46,21239683,10,8.5,228270928,19
227,909,468,Product Manager,339156000,Automobile,Rent,941774926,2023-10-31,2024-08-31,10,94177492,8,7.5,276822496,2
228,9911,670,Cloud Engineer,446004000,Business,Other,737457071,2024-04-06,2024-10-06,6,122909511,5,8.5,298755422,1
229,8396,406,IT Manager,367692000,Business,Own,285697476,2023-01-24,2026-06-24,41,6968231,3,8.5,228862014,15
230,8439,466,Product Manager,667872000,Home,Mortgage,259473947,2022-04-15,2025-08-15,40,6486848,6,7,64572157,5
231,2392,585,DevSecOps Engineer,153060000,Real Estate,Rent,80703980,2024-01-17,2024-09-17,8,10087997,5,6.5,19547199,3
232,7555,443,Data Engineer,367104000,Others,Own,591240669,2024-01-22,2026-01-22,24,24635027,6,9,284460721,1
233,7198,352,DevOps,151692000,Business,Mortgage,18944064,2024-05-05,2027-02-05,33,574062,9,8.5,12551644,15
234,7992,418,Mobile Developer,184692000,Business,Mortgage,803359746,2023-09-30,2027-02-28,41,19594140,2,8.5,40995038,16
235,4705,398,Embedded Engineer,725268000,Business,Other,285046736,2020-07-31,2025-06-30,59,4831300,3,8.5,180896767,22
236,4198,467,DevOps,613572000,Business,Mortgage,208513962,2021-08-09,2025-10-09,50,4170279,3,8.5,127966266,5
237,1221,841,Product Manager,490920000,Consumer,Mortgage,720574853,2023-07-29,2024-12-29,17,42386756,10,6.5,153334964,5
238,9981,720,System Admin,190764000,Real Estate,Own,378072882,2024-04-27,2029-01-27,57,6632857,2,6.5,140675184,21
239,6188,370,Data Analyst,259800000,Automobile,Own,729759415,2023-07-29,2025-04-29,21,34750448,9,7.5,210125252,3
240,1516,439,Back-end Developer,707436000,Home,Rent,873333032,2024-01-01,2025-05-01,16,54583314,10,7,102001268,1
241,5887,712,Helpdesk,578688000,Consumer,Rent,206514615,2024-04-24,2029-03-24,59,3500247,10,6.5,117103768,19
242,4428,574,Mobile Developer,44160000,Business,Own,723517047,2022-09-11,2025-07-11,34,21279913,6,8.5,323939994,13
243,1158,344,Helpdesk,49668000,Consumer,Mortgage,795554016,2022-06-12,2026-06-12,48,16574042,5,6.5,355831115,1
244,1088,778,Back-end Developer,676512000,Home,Other,978674804,2023-02-24,2024-09-24,19,51509200,2,7,126782432,5
245,3912,538,Business Intelligence AnalystData Scientist,643680000,Consumer,Own,817878224,2023-11-17,2026-10-17,35,23367949,8,6.5,483293962,14
246,8423,439,Tech Lead,123000000,Automobile,Own,983251725,2021-03-06,2025-04-06,49,20066361,7,7.5,508376339,22
247,3517,813,Project Manager,617160000,Automobile,Own,384545195,2024-03-28,2025-01-28,10,38454519,2,7.5,261704772,1
248,9285,374,Front-end Developer,662460000,Others,Mortgage,710347424,2021-12-22,2025-02-22,38,18693353,1,9,461876910,13
249,1489,613,System Engineer,757248000,Others,Own,697723723,2023-11-23,2024-07-23,8,87215465,3,9,217257246,1
250,6857,656,Cloud Engineer,807840000,Consumer,Rent,426420066,2022-07-09,2026-02-09,43,9916745,2,6.5,332589147,1
251,6790,548,Full-stack Developer,448380000,Others,Own,484229403,2023-11-02,2026-03-02,28,17293907,5,9,155674399,4
252,4945,331,System Engineer,415956000,Consumer,Own,17613778,2022-12-30,2027-12-30,60,293562,10,6.5,7833884,8
253,9688,706,Blockchain Engineer,221928000,Home,Mortgage,57342900,2020-09-12,2025-03-12,54,1061905,8,7,23198828,14
254,5436,821,IT Consultant,124008000,Real Estate,Own,313910344,2021-05-04,2025-05-04,48,6539798,9,6.5,13400184,19
255,3220,486,IT Support,44760000,Automobile,Mortgage,387325484,2023-11-02,2028-05-02,54,7172694,3,7.5,30831857,12
256,1870,614,Full-stack Developer,380448000,Home,Own,631408128,2022-10-09,2024-11-09,25,25256325,10,7,563248239,10
257,8812,527,Product Manager,661740000,Automobile,Mortgage,734775247,2024-01-23,2026-06-23,29,25337077,7,7.5,488830517,10
258,242,377,Embedded Engineer,623292000,Home,Rent,755692233,2023-12-23,2024-07-23,7,107956033,6,7,530713134,1
259,4951,516,Tech Lead,536232000,Real Estate,Mortgage,882131828,2023-01-30,2025-12-30,35,25203766,6,6.5,408948711,2
260,625,775,Game Developer,134328000,Business,Mortgage,389751977,2022-11-28,2025-12-28,37,10533837,1,8.5,156622554,7
261,299,707,Business Analyst,223080000,Automobile,Mortgage,770741755,2022-09-09,2026-06-09,45,17127594,8,7.5,37839038,13
262,2257,627,Front-end Developer,666408000,Consumer,Mortgage,979438850,2024-05-15,2025-09-15,16,61214928,3,6.5,681821785,7
263,8938,713,Data Analyst,480012000,Business,Mortgage,602323575,2022-04-29,2024-08-29,28,21511556,10,8.5,45232456,3
264,1594,529,Mobile Developer,235140000,Real Estate,Mortgage,40408743,2024-03-16,2025-03-16,12,3367395,4,6.5,4881812,1
265,1413,557,QA-QC,764472000,Others,Own,398473721,2024-05-14,2024-12-14,7,56924817,6,9,361398119,2
266,3367,514,Product Manager,792528000,Automobile,Own,63859465,2024-03-23,2027-09-23,42,1520463,8,7.5,3712251,16
267,180,413,Tester,342108000,Business,Own,965191040,2023-11-19,2025-04-19,17,56775943,7,8.5,216337887,4
268,1740,655,Helpdesk,462900000,Consumer,Other,253272100,2023-10-24,2024-07-24,9,28141344,9,6.5,127405160,2
269,8565,356,DevOps,752484000,Automobile,Other,271000683,2020-03-29,2024-10-29,55,4927285,7,7.5,178311197,3
270,6840,550,QA-QC,712104000,Real Estate,Mortgage,396123752,2024-03-19,2025-02-19,11,36011250,5,6.5,65073932,2
271,14,623,Game Developer,126396000,Business,Mortgage,919259694,2022-09-15,2026-02-15,41,22420968,9,8.5,763296590,2
272,7236,319,AI Engineer,771432000,Others,Rent,166074919,2023-06-15,2027-08-15,50,3321498,3,9,6565740,15
273,7391,792,Embedded Engineer,399156000,Business,Rent,161377134,2023-12-31,2027-10-31,46,3508198,3,8.5,150227301,14
274,6296,553,Back-end Developer,305196000,Real Estate,Rent,768284947,2024-03-10,2024-08-10,5,153656989,8,6.5,484641404,1
275,4730,449,Tester,215592000,Consumer,Own,552608921,2021-03-30,2024-08-30,41,13478266,10,6.5,314203756,13
276,5214,793,Front-end Developer,178212000,Consumer,Mortgage,619534059,2021-08-29,2024-12-29,40,15488351,5,6.5,274342084,2
277,9999,777,Data Engineer,241848000,Automobile,Rent,818269780,2024-04-27,2025-06-27,14,58447841,5,7.5,332139191,4
278,9439,360,Data Engineer,676872000,Automobile,Other,566398040,2024-04-24,2026-12-24,32,17699938,7,7.5,398187850,6
279,733,547,Mobile Developer,59064000,Automobile,Rent,140715892,2021-03-06,2025-08-06,53,2655016,3,7.5,120591454,8
280,5396,375,DevSecOps Engineer,204156000,Business,Mortgage,335189225,2024-03-28,2024-11-28,8,41898653,1,8.5,284667981,3
281,8691,314,Full-stack Developer,455736000,Automobile,Own,155215343,2021-07-20,2025-12-20,53,2928591,3,7.5,50592473,1
282,6448,329,Product Owner,239940000,Others,Mortgage,166949632,2022-07-11,2027-05-11,58,2878441,1,9,108426786,12
283,9746,313,Project Leader,458208000,Automobile,Rent,381856947,2022-07-25,2025-05-25,34,11231086,1,7.5,70841521,12
284,7041,652,Tech Lead,223308000,Consumer,Rent,407722849,2024-02-06,2026-01-06,23,17727080,3,6.5,197221971,4
285,5163,608,IT Manager,303972000,Consumer,Other,558970773,2021-06-27,2025-03-27,45,12421572,4,6.5,498852730,13
286,9603,700,Data Analyst,495336000,Business,Own,271244593,2023-08-18,2028-04-18,56,4843653,10,8.5,14816142,17
287,8620,308,Data Analyst,593328000,Real Estate,Own,883017184,2020-01-03,2025-01-03,60,14716953,1,6.5,882839930,17
288,3097,729,Data Analyst,720924000,Others,Own,273554061,2024-03-29,2025-03-29,12,22796171,10,9,231019329,1
289,3993,795,Tester,551460000,Home,Mortgage,227310640,2023-05-31,2024-08-31,15,15154042,8,7,71726207,4
290,9247,636,AI Engineer,305700000,Automobile,Rent,752867199,2023-06-07,2025-09-07,27,27883970,7,7.5,490617318,5
291,6693,532,Cloud Engineer,356592000,Business,Rent,585856152,2022-10-20,2024-08-20,22,26629825,1,8.5,121750805,8
292,263,559,Helpdesk,384012000,Real Estate,Other,617990881,2022-03-29,2025-04-29,37,16702456,8,6.5,598237805,2
293,7087,694,Business Intelligence AnalystData Scientist,662280000,Home,Own,359157472,2020-11-19,2025-03-19,52,6906874,2,7,309977757,18
294,4310,530,Tester,180564000,Real Estate,Rent,122721382,2023-12-21,2028-12-21,60,2045356,7,6.5,66961977,11
295,8890,634,Front-end Developer,416916000,Others,Other,476358175,2022-04-15,2027-01-15,57,8357160,3,9,461031570,24
296,8319,318,IT Manager,767328000,Business,Own,513620242,2024-03-19,2026-09-19,30,17120674,8,8.5,506124454,10
297,3615,552,Mobile Developer,147036000,Real Estate,Mortgage,379294171,2024-02-02,2026-03-02,25,15171766,10,6.5,194246362,2
298,4815,322,Product Manager,631356000,Automobile,Rent,877860255,2023-03-29,2026-08-29,41,21411225,8,7.5,284041962,4
299,6441,688,DevSecOps Engineer,657648000,Others,Mortgage,263023805,2024-03-26,2025-06-26,15,17534920,2,9,65613788,2
300,7637,697,Front-end Developer,50832000,Business,Rent,317365481,2020-10-01,2024-08-01,46,6899249,10,8.5,137043486,15
301,3052,544,IT Manager,479856000,Others,Rent,531126702,2022-09-03,2024-11-03,26,20427950,1,9,378682869,1
302,1108,559,Database Engineer,594600000,Real Estate,Mortgage,345996837,2024-03-21,2025-04-21,13,26615141,10,6.5,74887433,3
303,7666,489,Game Developer,44892000,Others,Rent,331541785,2024-05-12,2025-06-12,13,25503214,3,9,63418056,1
304,5437,451,IT Manager,377328000,Home,Mortgage,349634362,2020-02-17,2024-10-17,56,6243470,4,7,42897188,23
305,6159,338,ERP Engineer,47928000,Home,Mortgage,442223840,2022-05-30,2025-11-30,42,10529139,3,7,192554328,10
306,7910,639,Product Owner,479880000,Real Estate,Mortgage,978910856,2022-07-25,2026-02-25,43,22765368,5,6.5,316664679,19
307,3704,766,IT Support,564576000,Others,Rent,887008206,2022-06-04,2026-01-04,43,20628097,9,9,170520504,3
308,2473,809,Business Analyst,236004000,Business,Rent,855361908,2022-06-17,2026-02-17,44,19440043,6,8.5,387044359,17
309,9871,811,Full-stack Developer,304248000,Consumer,Mortgage,73991451,2023-09-13,2024-09-13,12,6165954,2,6.5,37335041,3
310,3435,842,Embedded Engineer,467028000,Home,Rent,877126530,2023-12-31,2025-11-30,23,38135936,5,7,846227803,1
311,3473,345,Game Developer,248472000,Others,Mortgage,197462581,2022-09-10,2027-05-10,56,3526117,10,9,81434845,21
312,7713,810,Business Intelligence AnalystData Scientist,124812000,Business,Other,692560326,2023-06-10,2026-05-10,35,19787437,4,8.5,204257765,10
313,7890,685,Blockchain Engineer,411276000,Others,Mortgage,513456806,2023-10-22,2024-12-22,14,36675486,3,9,261900646,5
314,8051,757,Embedded Engineer,46332000,Others,Rent,596604680,2020-10-31,2025-05-31,55,10847357,9,9,342682081,10
315,7508,602,Designer,810216000,Automobile,Rent,508119463,2023-07-28,2028-06-28,59,8612194,2,7.5,360143392,24
316,497,461,Data Engineer,365496000,Automobile,Mortgage,182982064,2024-06-15,2025-08-15,14,13070147,7,7.5,89253432,1
317,4594,848,AI Engineer,486492000,Consumer,Mortgage,962240904,2023-05-08,2026-10-08,41,23469290,7,6.5,725558309,4
318,4342,749,IT Consultant,782460000,Business,Mortgage,456760965,2023-05-22,2026-03-22,34,13434146,3,8.5,145304646,12
319,2431,407,System Admin,138624000,Real Estate,Mortgage,879562931,2023-09-25,2027-01-25,40,21989073,6,6.5,756937853,3
320,3219,523,Data Engineer,173292000,Home,Mortgage,186661787,2023-02-03,2026-02-03,36,5185049,1,7,164167925,10
321,480,346,Full-stack Developer,434880000,Others,Rent,114167812,2023-12-18,2024-12-18,12,9513984,6,9,46881822,2
322,649,566,Business Intelligence AnalystData Scientist,770664000,Automobile,Own,4081850,2024-06-11,2024-11-11,5,816370,10,7.5,3310214,1
323,2688,414,System Engineer,275472000,Real Estate,Rent,13803169,2024-01-28,2024-10-28,9,1533685,8,6.5,2111590,2
324,6236,769,Tech Lead,782736000,Home,Own,589339411,2022-08-08,2026-03-08,43,13705567,9,7,247211164,15
325,425,808,Back-end Developer,814764000,Others,Rent,717728282,2020-10-20,2024-07-20,45,15949517,8,9,562910863,19
326,5455,663,Business Analyst,643548000,Automobile,Rent,459113460,2024-04-16,2024-11-16,7,65587637,1,7.5,130713590,1
327,8710,430,Back-end Developer,216924000,Others,Rent,190279890,2024-03-20,2024-12-20,9,21142210,8,9,72270216,2
328,7674,453,Database Engineer,55224000,Others,Rent,786467672,2023-12-23,2025-04-23,16,49154229,3,9,329103417,4
329,2121,771,Business Analyst,55524000,Business,Rent,734744765,2023-02-13,2026-08-13,42,17493922,5,8.5,147191481,16
330,5999,400,System Admin,42252000,Others,Mortgage,831862662,2020-08-31,2024-12-31,52,15997358,8,9,619275900,16
331,5277,767,IT Support,683724000,Home,Other,929791198,2023-07-05,2025-12-05,29,32061765,7,7,165934048,13
332,9075,320,System Engineer,572256000,Automobile,Other,111392673,2022-08-20,2026-06-20,46,2421579,6,7.5,2641142,5
333,3457,599,IT Manager,451236000,Consumer,Own,357411215,2020-03-21,2024-06-21,51,7008063,2,6.5,194398990,15
334,6290,563,Embedded Engineer,375192000,Business,Other,272488648,2022-11-28,2025-10-28,35,7785389,2,8.5,215633592,4
335,5623,661,Full-stack Developer,581580000,Home,Mortgage,548453304,2023-06-26,2025-09-26,27,20313085,10,7,106290633,8
336,8969,579,ERP ConsultantSolution Architect,407112000,Consumer,Own,866863667,2022-08-09,2027-05-09,57,15208134,10,6.5,332296704,13
337,8215,850,Designer,842664000,Business,Rent,937217842,2021-08-14,2026-02-14,54,17355885,7,8.5,727844440,11
338,1535,839,Business Intelligence AnalystData Scientist,304776000,Automobile,Mortgage,861054442,2021-09-11,2025-01-11,40,21526361,3,7.5,71288334,19
339,5769,846,ERP ConsultantSolution Architect,816924000,Real Estate,Mortgage,971775127,2023-12-01,2025-09-01,21,46275006,9,6.5,953118354,5
340,4167,422,Helpdesk,285324000,Automobile,Mortgage,992020788,2024-05-03,2025-02-03,9,110224532,5,7.5,187071653,1
341,7232,394,Product Owner,831300000,Home,Mortgage,160941607,2022-06-17,2025-08-17,38,4235305,3,7,58014254,15
342,7230,320,Project Manager,631656000,Consumer,Mortgage,616449400,2023-05-15,2025-06-15,25,24657976,7,6.5,138901192,1
343,8979,432,QA-QC,356832000,Real Estate,Mortgage,945944437,2022-02-26,2026-11-26,57,16595516,6,6.5,422724784,20
344,5060,789,Back-end Developer,855996000,Real Estate,Other,614179157,2023-09-29,2024-12-29,15,40945277,4,6.5,346984424,1
345,3500,568,ERP ConsultantSolution Architect,619008000,Automobile,Rent,59591805,2023-09-10,2026-12-10,39,1527995,10,7.5,11684331,11
346,5485,367,ERP Engineer,156576000,Consumer,Mortgage,750308948,2023-12-07,2025-07-07,19,39489944,3,6.5,180943959,8
347,9137,449,Business Analyst,179580000,Consumer,Rent,18950020,2023-07-19,2024-12-19,17,1114707,3,6.5,2057443,1
348,9265,810,Database Engineer,580800000,Business,Mortgage,948563911,2024-03-22,2025-05-22,14,67754565,8,8.5,119421874,3
349,6395,567,Project Leader,388476000,Others,Mortgage,868495374,2023-09-01,2025-12-01,27,32166495,1,9,643609144,1
350,2054,771,IT Consultant,246984000,Real Estate,Mortgage,733390481,2022-06-08,2027-04-08,58,12644663,8,6.5,258676080,27
351,211,357,Back-end Developer,45144000,Others,Rent,682025324,2023-11-08,2025-10-08,23,29653274,7,9,263827989,5
352,3810,655,Product Manager,735228000,Automobile,Mortgage,344690953,2022-05-08,2025-04-08,35,9848312,5,7.5,15001981,14
353,3788,349,Product Owner,199488000,Real Estate,Own,12228628,2020-05-19,2024-10-19,53,230728,5,6.5,12140793,25
354,5458,793,Full-stack Developer,520752000,Real Estate,Mortgage,662213418,2020-08-06,2025-05-06,57,11617779,7,6.5,660569638,11
355,3815,732,IT Support,438840000,Business,Mortgage,676530142,2024-05-14,2025-12-14,19,35606849,3,8.5,191189809,2
356,3976,439,Product Owner,622344000,Others,Rent,804936292,2020-05-10,2024-11-10,54,14906227,8,9,283060034,21
357,2712,355,Data Analyst,816492000,Automobile,Rent,55446927,2020-08-04,2024-11-04,51,1087194,4,7.5,9646439,13
358,2138,741,ERP ConsultantSolution Architect,371616000,Consumer,Mortgage,799195042,2021-06-02,2024-12-02,42,19028453,8,6.5,494243807,16
359,7462,628,QA-QC,494172000,Automobile,Other,976076831,2024-05-11,2025-08-11,15,65071788,4,7.5,511870591,6
360,6431,664,Mobile Developer,403176000,Consumer,Other,228899885,2023-08-22,2027-11-22,51,4488233,2,6.5,81913773,5
361,9210,744,Embedded Engineer,531432000,Home,Other,460802653,2024-03-18,2026-03-18,24,19200110,4,7,107214279,2
362,5512,700,QA-QC,293988000,Others,Other,674649354,2020-01-05,2024-08-05,55,12266351,10,9,210859446,10
363,6325,465,Game Developer,516180000,Real Estate,Own,458061408,2021-05-18,2026-04-18,59,7763752,9,6.5,453601446,12
364,6476,300,DevOps,293640000,Real Estate,Own,290444898,2023-09-20,2024-08-20,11,26404081,1,6.5,215924136,2
365,6720,487,Database Engineer,136440000,Others,Rent,752392022,2023-06-01,2025-08-01,26,28938154,6,9,99101943,7
366,1646,764,Business Intelligence AnalystData Scientist,308940000,Automobile,Rent,52927777,2023-03-03,2024-10-03,19,2785672,3,7.5,37421898,8
367,2951,638,Data Analyst,617928000,Real Estate,Rent,964428689,2024-06-02,2026-02-02,20,48221434,2,6.5,70066724,8
368,5540,339,Back-end Developer,813480000,Others,Other,942429662,2024-06-05,2025-01-05,7,134632808,4,9,702697342,2
369,3906,806,System Engineer,569592000,Real Estate,Own,746423415,2022-10-21,2026-09-21,47,15881349,10,6.5,164150474,6
370,3300,539,Full-stack Developer,515808000,Home,Other,499057651,2022-07-30,2025-07-30,36,13862712,4,7,492318535,2
371,4416,450,Business Analyst,264864000,Others,Own,411450925,2023-09-09,2024-11-09,14,29389351,1,9,261010611,5
372,3563,718,IT Consultant,345936000,Others,Mortgage,449097556,2024-01-11,2024-10-11,9,49899728,2,9,147805476,2
373,4053,401,Full-stack Developer,598716000,Automobile,Other,994450883,2023-05-19,2026-10-19,41,24254899,8,7.5,591419859,13
374,1195,454,QA-QC,267072000,Others,Mortgage,678047041,2024-03-15,2024-09-15,6,113007840,7,9,171204334,2
375,571,598,Embedded Engineer,656412000,Real Estate,Mortgage,611284783,2024-05-13,2025-05-13,12,50940398,3,6.5,314356237,4
376,6750,443,Data Analyst,177420000,Automobile,Rent,826335391,2024-03-29,2025-09-29,18,45907521,4,7.5,602729960,3
377,5994,372,Embedded Engineer,806640000,Consumer,Mortgage,366340107,2022-10-09,2026-01-09,39,9393336,4,6.5,247845533,16
378,1267,528,Product Manager,254016000,Business,Rent,718463669,2023-07-21,2027-05-21,46,15618775,10,8.5,644450617,6
379,4820,781,Project Leader,257544000,Business,Rent,238025500,2024-03-27,2028-07-27,52,4577413,6,8.5,90673617,23
380,8978,599,IT Consultant,562140000,Home,Other,519418532,2022-03-06,2027-01-06,58,8955491,7,7,128526666,12
381,7543,477,Full-stack Developer,155544000,Real Estate,Mortgage,231083536,2022-09-02,2026-07-02,46,5023555,3,6.5,171475975,19
382,8769,841,Tech Lead,173736000,Others,Own,46800743,2021-12-24,2026-03-24,51,917661,8,9,34352681,2
383,7399,348,System Engineer,247920000,Others,Rent,966337267,2024-02-06,2024-11-06,9,107370807,9,9,364360382,2
384,5691,773,Embedded Engineer,352044000,Home,Other,641758628,2021-10-22,2024-12-22,38,16888384,2,7,335597066,5
385,6101,592,Back-end Developer,522660000,Automobile,Rent,499804883,2023-12-17,2027-01-17,37,13508240,2,7.5,187718331,11
386,4199,671,Data Engineer,389748000,Home,Rent,421445308,2022-09-12,2024-09-12,24,17560221,9,7,53018539,7
387,9939,399,AI Engineer,417552000,Real Estate,Other,842147404,2022-10-13,2027-04-13,54,15595322,5,6.5,798804438,8
388,6735,795,Blockchain Engineer,622452000,Consumer,Rent,822869222,2023-04-30,2027-12-30,56,14694093,10,6.5,468817155,6
389,2684,439,Game Developer,845424000,Automobile,Own,753728058,2021-12-15,2025-05-15,41,18383611,9,7.5,492118003,4
390,6342,407,Mobile Developer,503508000,Automobile,Rent,828182345,2023-12-29,2028-07-29,55,15057860,1,7.5,758663831,17
391,2652,706,Project Leader,311280000,Real Estate,Other,233630345,2024-01-12,2025-05-12,16,14601896,7,6.5,57476129,2
392,7290,379,System Admin,59964000,Home,Own,508619606,2023-08-18,2024-12-18,16,31788725,5,7,149087924,5
393,7613,478,AI Engineer,372900000,Automobile,Other,63095446,2022-04-13,2025-03-13,35,1802727,2,7.5,20608218,1
